COUNTY,CITY,ZIPCODE,VIOLATION_TYPE_NAME,ANALYTE_NAME,VIOL_BEGIN_DATE,VIOL_END_DATE
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,4/1/17,6/30/17
SAN DIEGO,PAUMA VALLEY,92061,"MCL, SINGLE SAMPLE",NITRATE,4/1/17,6/30/17
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,4/1/14,6/30/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,4/1/14,6/30/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,7/1/14,9/30/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,7/1/14,9/30/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,10/1/14,12/31/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,10/1/14,12/31/14
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,1/1/15,3/31/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,1/1/15,3/31/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,4/1/15,6/30/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,4/1/15,6/30/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,7/1/15,9/30/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,7/1/15,9/30/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,10/1/15,12/31/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",GROSS ALPHA PARTICLE ACTIVITY,10/1/15,12/31/15
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,1/1/16,3/31/16
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,1/1/16,3/31/16
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,4/1/16,6/30/16
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,4/1/16,6/30/16
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,7/1/16,9/30/16
SAN DIEGO,ESCONDIDO,92027,"MCL,  AVERAGE",COMBINED URANIUM,7/1/16,9/30/16
SAN DIEGO,ALPINE,91901,"MCL,  AVERAGE",NITRATE-NITRITE,1/1/14,1/31/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,2/1/14,2/28/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,2/1/14,2/28/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,4/1/14,6/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,4/1/14,6/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/14,6/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/14,9/30/14
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/15,3/31/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/15,3/31/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/15,3/31/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,7/1/15,9/30/15
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/16,6/30/16
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,1/1/17,3/31/17
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/17,6/30/17
SAN DIEGO,ALPINE,91901,"MCL, SINGLE SAMPLE",NITRATE,4/1/17,6/30/17
SAN DIEGO,CAMP PENDLETON,92055,"MCL, LRAA",TTHM,7/1/16,9/30/16
SAN DIEGO,CAMP PENDLETON,92055,"MCL, LRAA",TTHM,7/1/16,9/30/16
SAN DIEGO,CAMP PENDLETON,92055,"MCL, LRAA",TTHM,1/1/18,3/31/18
SAN DIEGO,CAMP PENDLETON,92055,"MCL, LRAA",TTHM,1/1/18,3/31/18
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,10/1/12,12/31/12
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,10/1/12,12/31/12
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,1/1/13,3/31/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,1/1/13,3/31/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,4/1/13,6/30/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,4/1/13,6/30/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,7/1/13,9/30/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,7/1/13,9/30/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,10/1/13,12/31/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,10/1/13,12/31/13
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,1/1/14,3/31/14
SAN DIEGO,SAN DIEGO,92132,"MCL,  AVERAGE",TTHM,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE-NITRITE,1/1/12,3/31/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE-NITRITE,1/1/12,3/31/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE-NITRITE,1/1/12,3/31/12
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,4/2/12,6/28/12
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,4/2/12,6/28/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/12,9/30/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/12,9/30/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/12,12/31/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/12,12/31/12
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/13,6/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/13,6/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/14,6/30/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/14,6/30/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/14,9/30/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,7/1/14,9/30/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/14,12/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,10/1/14,12/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/15,3/31/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/15,3/31/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,4/1/15,6/30/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,7/1/15,9/30/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,7/1/15,9/30/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,10/1/15,12/31/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE-NITRITE,10/1/15,12/31/15
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,1/1/16,3/31/16
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,10/1/16,12/31/16
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,10/1/16,12/31/16
SAN JOAQUIN,TRACY,95376,"MCL,  AVERAGE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,TRACY,95376,"MCL,  AVERAGE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95204,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,8/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,8/1/13,9/30/13
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL, SINGLE SAMPLE",NITRATE,10/1/13,12/31/13
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,1/1/14,3/31/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/14,6/30/14
SAN JOAQUIN,STOCKTON,95215,"MCL,  AVERAGE",NITRATE,4/1/14,6/30/14
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,MANTECA,95337,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,MANTECA,95337,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",1/1/18,3/31/18
SAN JOAQUIN,MANTECA,95337,STATE PRIMARY MCL VIOL - NOT CR6,"1,2,3-TRICHLOROPROPANE",4/1/18,6/30/18
SAN JOAQUIN,STOCKTON,95206,"MCL,  AVERAGE",TTHM,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95206,"MCL,  AVERAGE",TTHM,1/1/13,3/31/13
SAN JOAQUIN,STOCKTON,95206,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,3/1/16,3/31/16
SAN JOAQUIN,STOCKTON,95206,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,3/1/16,3/31/16
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,7/1/12,9/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,7/1/12,9/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,1/1/13,3/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,1/1/13,3/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,4/1/13,6/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,4/1/13,6/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,7/1/13,9/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,7/1/13,9/30/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,10/1/13,12/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,10/1/13,12/31/13
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,1/1/14,3/31/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,1/1/14,3/31/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,4/1/14,6/30/14
SAN JOAQUIN,LATHROP,95330,"MCL,  AVERAGE",COMBINED URANIUM,4/1/14,6/30/14
SAN LUIS OBISPO,SAN LUIS OBISPO,93405,"MCL, LRAA",TTHM,1/1/17,3/31/17
SAN LUIS OBISPO,SAN LUIS OBISPO,93405,"MCL, LRAA",TTHM,1/1/17,3/31/17
SAN LUIS OBISPO,SAN LUIS OBISPO,93405,"MCL, LRAA",TTHM,4/1/15,6/30/15
SAN LUIS OBISPO,SAN LUIS OBISPO,93405,"MCL, LRAA",TTHM,4/1/15,6/30/15
SAN LUIS OBISPO,BRADLEY,93426,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),4/1/12,6/30/12
SAN LUIS OBISPO,BRADLEY,93426,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),4/1/12,6/30/12
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),10/1/15,12/31/15
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),10/1/15,12/31/15
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,1/1/16,3/31/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,1/1/16,3/31/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,4/1/16,6/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,4/1/16,6/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/16,9/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),7/1/16,9/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,7/1/16,9/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,7/1/16,9/30/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,10/1/16,12/31/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,10/1/16,12/31/16
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,1/1/17,3/31/17
SAN LUIS OBISPO,BRADLEY,93426,"MCL, LRAA",TTHM,1/1/17,3/31/17
SAN LUIS OBISPO,SANTA MARIA,93455,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,1/31/13
SAN LUIS OBISPO,SANTA MARIA,93455,"MCL, SINGLE SAMPLE",NITRATE,1/1/13,1/31/13
SAN MATEO,PESCADERO,94060,"MCL, LRAA",TTHM,1/1/15,3/31/15
SAN MATEO,PESCADERO,94060,"MCL, LRAA",TTHM,1/1/15,3/31/15
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),SWTR,3/1/13,3/31/13
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),SWTR,3/1/13,3/31/13
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),SWTR,3/1/13,3/31/13
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),SWTR,9/1/14,9/30/14
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),SWTR,9/1/14,9/30/14
SAN MATEO,LOMA MAR,94021,"MCL,  AVERAGE",TTHM,4/1/16,6/30/16
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,8/1/16,8/31/16
SAN MATEO,LOMA MAR,94021,RES DISINFECT CONCENTRATION (SWTR),CHLORINE,8/1/16,8/31/16
SAN MATEO,LA HONDA,94020,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),4/1/14,6/30/14
SAN MATEO,LA HONDA,94020,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),4/1/14,6/30/14
SAN MATEO,WOODSIDE,94062,"MCL,  AVERAGE",TTHM,4/1/14,6/30/14
SAN MATEO,WOODSIDE,94062,"MCL,  AVERAGE",TTHM,4/1/14,6/30/14
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,7/1/14,9/30/14
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,7/1/14,9/30/14
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,10/1/14,12/31/14
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,10/1/14,12/31/14
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,1/1/15,3/31/15
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TTHM,1/1/15,3/31/15
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),1/1/15,3/31/15
SAN MATEO,WOODSIDE,94062,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),1/1/15,3/31/15
SAN MATEO,PESCADERO,94060,"MCL, SINGLE SAMPLE",NITRITE,12/1/15,12/31/15
SAN MATEO,PESCADERO,94060,"MCL, SINGLE SAMPLE",NITRITE,12/1/15,12/31/15
SAN MATEO,"BELMONT, CA",94002,MONTHLY COMB. FILTER EFFLUENT (SWTR,SWTR,3/1/15,3/31/15
SAN MATEO,"BELMONT, CA",94002,MONTHLY COMB. FILTER EFFLUENT (SWTR,SWTR,3/1/15,3/31/15
SAN MATEO,BRISBANE,94005,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),10/1/13,12/31/13
SAN MATEO,BRISBANE,94005,"MCL,  AVERAGE",TOTAL HALOACETIC ACIDS (HAA5),10/1/13,12/31/13
SAN MATEO,BRISBANE,94005,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),4/1/16,6/30/16
SAN MATEO,BRISBANE,94005,"MCL, LRAA",TOTAL HALOACETIC ACIDS (HAA5),4/1/16,6/30/16
