,ï»¿COUNTY,CITY,ZIPCODE,VIOLATION_TYPE_NAME,ANALYTE_NAME,VIOL_BEGIN_DATE,VIOL_END_DATE
14,BUTTE,CHICO,95928,"MCL,  AVERAGE",ARSENIC,7/1/12,6/30/13
15,BUTTE,CHICO,95928,"MCL,  AVERAGE",ARSENIC,7/1/12,6/30/13
20,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
21,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
22,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
23,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
24,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
25,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
26,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
27,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
28,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
29,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
30,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
31,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
32,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
33,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
34,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
35,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
36,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
37,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
38,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
39,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
40,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
41,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
42,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
43,CONTRA COSTA,KNIGHTSEN,94548,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
44,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
45,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
46,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
47,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/15,3/30/15
48,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/15,3/30/15
49,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
50,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
51,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
52,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
53,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,3/1/16,6/30/16
54,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,3/1/16,6/30/16
55,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
56,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
57,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
58,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
59,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
60,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
61,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
62,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
63,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
64,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
65,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
66,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
67,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
68,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
69,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
70,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
71,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
72,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
73,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
74,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
75,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
76,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
77,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
78,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
79,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/17,6/30/17
80,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,4/1/17,6/30/17
81,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/17,9/30/17
82,CONTRA COSTA,LIVERMORE,94550,"MCL,  AVERAGE",ARSENIC,7/1/17,9/30/17
88,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
89,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
90,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
91,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
92,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
93,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
94,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
95,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
96,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
97,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
98,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
99,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
100,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
101,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
102,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
103,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
104,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
105,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
106,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
107,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
108,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
109,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
110,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
111,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
112,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
113,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
114,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
115,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
116,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
117,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
118,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
119,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
120,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
121,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
122,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
123,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
124,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
125,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
126,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
127,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
128,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
129,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
130,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
131,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/16,12/31/16
132,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
133,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
134,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/17,3/31/17
135,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/17,6/30/17
136,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/17,6/30/17
137,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/17,9/30/17
138,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/17,9/30/17
139,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/17,12/31/17
140,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/17,12/31/17
141,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
142,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
143,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
144,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
145,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
146,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
147,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
148,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
149,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
150,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
151,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
152,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
153,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
154,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
155,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
156,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
157,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
158,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
159,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
160,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
161,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
162,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
163,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
164,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
165,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
166,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
167,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
168,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
169,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
170,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
173,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
174,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
175,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
176,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
177,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
178,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
179,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
180,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
183,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
184,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
185,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
186,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
187,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
188,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
189,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
190,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
195,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
196,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
197,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
198,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
199,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
200,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
201,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
202,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
203,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
204,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/15,9/30/15
205,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
206,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,10/1/15,12/31/15
209,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
210,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,1/1/16,3/31/16
211,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
212,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,4/1/16,6/30/16
213,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
214,FRESNO,LATON,93242,"MCL,  AVERAGE",ARSENIC,7/1/16,9/30/16
264,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
265,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
266,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
267,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
268,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
269,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
270,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
271,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
272,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
273,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
274,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
275,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
276,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
277,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
278,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
279,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
280,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
281,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
282,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
283,FRESNO,SHAVER LAKE,93664,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
398,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
399,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
400,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
401,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
402,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
403,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
404,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
405,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
406,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
407,FRESNO,RIVERDALE,93656,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
408,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
409,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
410,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
411,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
412,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
413,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
414,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
415,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
416,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
417,FRESNO,TRANQUILLITY,93668,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
481,IMPERIAL,BRAWLEY,92227,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/13
482,IMPERIAL,BRAWLEY,92227,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/13
656,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
657,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
658,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
659,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
660,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
661,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
662,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
663,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
664,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
665,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
666,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
667,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
668,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
669,KERN,LAKE ISABELLA,93240,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
670,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
671,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/12,3/31/12
672,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
673,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/12,6/30/12
674,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
675,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/12,9/30/12
676,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
677,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/12,12/31/12
678,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
679,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/13,3/31/13
680,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
681,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/13,6/30/13
682,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
683,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/13,9/30/13
684,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
685,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/13,12/31/13
686,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
687,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/14,3/31/14
688,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
689,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/14,6/30/14
690,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
691,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,7/1/14,9/30/14
692,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
693,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,10/1/14,12/31/14
694,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
695,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,1/1/15,3/31/15
696,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
697,KERN,NORTH EDWARDS,93523,"MCL,  AVERAGE",ARSENIC,4/1/15,6/30/15
